image,path,set,width,height,x_com_norm,y_com_norm,dx,dy,d,lr_imbalance,tb_imbalance,q_tl,q_tr,q_bl,q_br,sym_lr,sym_tb,sym_rot180,sym_lr_diff,sym_tb_diff,sym_rot180_diff,neg_space_pct,neg_largest_region_pct,neg_largest_centroid_x_norm,neg_largest_centroid_y_norm,neg_method,neg_rule,qt_total_leaves,qt_blank_leaves,qt_blank_leaf_ratio,qt_largest_blank_leaf_area_pct,qt_largest_blank_leaf_depth,qt_largest_blank_rect_w_norm,qt_largest_blank_rect_h_norm,qt_largest_blank_rect_aspect,qt_largest_blank_rect_cx_norm,qt_largest_blank_rect_cy_norm,qt_blank_leaf_depth_mean,qt_blank_leaf_depth_std,qt_blank_leaf_depth_wmean,qt_blank_depth_entropy,qt_blank_depth_entropy_norm,qt_blank_depth_max,qt_max_depth,qt_min_size,qt_mask_method,qt_rule,qt_thr,qt_blank_percentile,rot_thirds_luma_mean,rot_intersections_luma_mean,rot_band_frac,rot_patch_frac,rot_thirds_sat_mean,rot_intersections_sat_mean,lines_edge_pct,lines_static_energy,lines_dynamic_energy,lines_dynamic_to_static,lines_edge_percentile,lines_angle_band_deg,detail_edge_density,detail_edge_percentile,z_d,z_detail_edge_density,z_dx,z_dy,z_lines_dynamic_energy,z_lines_dynamic_to_static,z_lines_edge_pct,z_lines_static_energy,z_lr_imbalance,z_neg_largest_centroid_x_norm,z_neg_largest_centroid_y_norm,z_neg_largest_region_pct,z_neg_space_pct,z_q_bl,z_q_br,z_q_tl,z_q_tr,z_qt_blank_depth_entropy_norm,z_qt_blank_leaf_depth_wmean,z_qt_blank_leaf_ratio,z_qt_largest_blank_leaf_area_pct,z_qt_largest_blank_rect_aspect,z_qt_largest_blank_rect_cx_norm,z_qt_largest_blank_rect_cy_norm,z_qt_largest_blank_rect_h_norm,z_qt_largest_blank_rect_w_norm,z_rot_intersections_luma_mean,z_rot_intersections_sat_mean,z_rot_thirds_luma_mean,z_rot_thirds_sat_mean,z_sym_lr,z_sym_rot180,z_sym_tb,z_tb_imbalance,z_x_com_norm,z_y_com_norm,score_weight_com,score_symmetry,score_negspace,score_composition,score_sym_neg,BalanceIndex,q1_weight_stability_1to7,q2_symmetry_equilibrium_1to7,q3_negative_space_support_1to7,q4_compositional_placement_1to7,q5_directional_dynamics_1to7,q6_overall_balance_1to7,pull_direction,pull_strength_1to7,rater_id,notes,QualBalanceIndex,BalanceIndex_comp,BalanceIndex_comp_z,QualBalanceIndex_z,BalanceGap_z,HybridBalanceIndex_z,HybridBalanceIndex_1to7
Blue_eye.webp,data\real\images\Blue_eye.webp,real,500,642,0.4952944447064745,0.4924847752124427,-0.0047055552935254,-0.0075152247875572,0.0088668401490012,-0.0115280187710078,-0.0102763552003203,0.2555591319269744,0.2495790257454103,0.2502048973863048,0.2446568652302088,0.9710338429308882,0.8655202359296316,0.8624440083952417,0.0176883395761251,0.0821207910776138,0.0839993059635162,0.2501370716510903,0.115822429906542,0.5075832593668469,0.4627845719692866,low_gradient,blank = grad_mag <= P25.0 (thr=0.001943),3949,213,0.0539377057482907,0.0010467289719626,5.0,0.032,0.0327102803738317,0.7619047615419501,0.984,0.983644859813084,5.802816867828369,0.3978717625141144,5.514959335327148,0.9993542263663544,0.9993542263656334,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.001943),0.0019427239894866,25.0,0.5308712720870972,0.401465505361557,0.03,0.06,0.6238144636154175,0.9139105677604676,0.2,1164.8741455078125,206.60873413085935,0.1773657136488484,80.0,15.0,0.2,80.0,-0.7503175652708247,-0.1600013824685549,-0.4690585734180231,0.1565861153010521,-0.4861672386593877,-0.9829083460580592,-0.1600013824685549,-0.4285082686118174,-0.4030547190957128,0.0306198757314415,0.0889147162628342,0.3648788157280741,-0.3650049159214942,0.3168617908010389,0.0468268823711859,-0.0280427703988515,-0.369059139883343,1.1091771912519246,-0.2852918720398053,0.7664160260683611,-0.1652871639954282,-1.2367259724399835,0.8313013777431849,1.0039484040365438,-0.0701703891416029,-0.100839044733796,-0.0761729512368314,1.852662314553617,0.7684647666270598,1.0599565977764285,0.8159499009092321,1.0135864398308951,0.9757896022020046,0.2085115687797974,-0.4690585734180165,0.1565861153010522,-0.1457471699027859,0.9351086476473774,0.1516874652730964,0.1541471232726554,0.543398056460237,0.1839326699433688,5,6,3,6,5,3,none,1,simulated_v2_cohesive,,4.666666666666667,0.1839326699433688,0.738834714670691,1.0882804773873136,0.34944576271662264,0.9135575960290023,5.0
Blue_Nip.webp,data\real\images\Blue_Nip.webp,real,500,645,0.5665951583316741,0.4943798420903434,0.066595158331674,-0.0056201579096565,0.0668318882581527,0.3369505280951908,-0.0108627233268789,0.1995322736174052,0.3058990880460343,0.1319924187379688,0.3625761433037882,0.3229281399389753,0.7364439153425439,0.3089729542141242,0.3762167990207672,0.1464456468820572,0.3839710354804992,0.2570046511627907,0.0876403100775193,0.4918114208887631,0.3620805604741123,low_gradient,blank = grad_mag <= P25.0 (thr=0.000283),3871,157,0.0405579953500387,0.0010418604651162,5.0,0.032,0.0325581395348837,0.7619047615419501,0.984,0.983720930232558,5.770700454711914,0.4203821420669555,5.461710453033447,0.9957656278026978,0.9957656278019796,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.000283),0.0002831220626831,25.0,0.5053490996360779,0.4541756510734558,0.03,0.06,0.543775200843811,0.6213197112083435,0.2036,1349.47119140625,98.61597442626952,0.0730774951355378,80.0,15.0,0.2036,80.0,1.6108022790554348,6.863538501941915,5.691877935770787,0.2149558580159153,-0.5629793478861396,-1.4018903413914454,6.863538501941915,-0.3304244849641439,7.009700758482288,-0.046487123028209,-0.390129347849233,0.0257739662238272,-0.2252530204311985,-3.290545854995397,3.64925933078109,-1.7557147838413132,1.5193536973782211,1.1001068330776242,-0.3824766947322191,0.3363816934086811,-0.1672166651537572,-1.2367259724399835,0.8313013777431849,1.004195577118714,-0.0771968105684523,-0.100839044733796,0.3157593230540865,0.58947516300959,0.5112899497670557,0.6347402458516327,-5.10798514056217,-1.978518347860915,0.2539862168535093,0.2033813911856272,5.691877935770795,0.2149558580159154,1.887264036874488,-2.2775057571898585,0.0516488283565525,1.4981163901471628,-1.112928464416653,0.7574839875349992,3,1,4,5,5,7,right,4,simulated_v2_cohesive,,4.166666666666667,0.7574839875349992,2.9704670091960117,0.27363674191504517,-2.6968302672809665,1.6220518755555284,6.0
Boob_Wheel.webp,data\real\images\Boob_Wheel.webp,real,799,742,0.4727169555701673,0.4935631388613795,-0.0272830444298326,-0.0064368611386205,0.0280320833096312,-0.084044162672358,-0.0071110754218768,0.2772109230772846,0.2263446754061894,0.26481121903143,0.2316332432576315,0.7191843197038678,0.8723420765495938,0.6975737851207855,0.1826730966567993,0.0830426141619682,0.1967309415340423,0.4947373570062308,0.3180997810605575,0.3197332203570793,0.3419169224522693,low_gradient,blank = grad_mag <= P25.0 (thr=0.000000),5842,744,0.1273536460116398,0.0156867243083503,3.0,0.1251564455569462,0.1253369272237196,1.0752688170886808,0.9374217772215268,0.9373315363881402,6.338709831237793,0.9365955591201782,4.151049613952637,2.047014079557747,0.8816009781115957,7.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.000000),0.0,25.0,0.4819488823413849,0.2658601105213165,0.03,0.06,0.4288140833377838,0.682533860206604,0.2000006746978197,2161.5986328125,1544.19580078125,0.7143767475301007,80.0,15.0,0.2000006746978197,80.0,0.0303500512330132,-0.1586850582889531,-2.419929329591321,0.1898006733071664,0.4652195408329579,1.1745544785935536,-0.1586850582889531,0.1010912625904246,-1.9456014490209916,-0.8877608663141929,-0.4860467890897056,2.7988061120899697,4.6124916616732135,0.762592706708267,-0.3510446035834818,0.6396226090269125,-1.1481073804874975,0.8115501039903338,-2.774570871533866,3.126061634082196,5.63687946554097,0.7753106855769165,0.6798807432447838,0.853464063662882,4.20766757089157,4.188119993118316,-1.084482264141191,0.8537517963210249,0.2754970677623489,0.0239981512049064,-1.4860514685202062,0.1222860173775683,1.0139377895023578,0.2362048328969236,-2.4199293295913145,0.1898006733071665,-0.5669309587086506,-0.11660922054676,1.810911808225645,0.1658066573984576,0.8471512938394425,0.1486756641764165,4,3,7,5,3,4,none,1,simulated_v2_cohesive,,4.333333333333333,0.1486756641764165,0.6016531403903281,0.5451846537391336,-0.05646848665119453,0.5734188970647309,5.0
Book_of_Birth_1.webp,data\real\images\Book_of_Birth_1.webp,real,750,655,0.4907262648286993,0.4722560423015593,-0.0092737351713006,-0.0277439576984406,0.0292528520455747,-0.0287176134157567,-0.0824912857784777,0.2754318393005937,0.2658138035886451,0.2389269674072846,0.2198273760704641,0.898654410219364,0.767487562436059,0.7523141034848397,0.059111300855875,0.1356162875890731,0.1444664299488067,0.2526819338422392,0.1026809160305343,0.5826836630849953,0.2902254603654836,low_gradient,blank = grad_mag <= P25.0 (thr=0.000985),14479,483,0.0333586573658401,0.0010259541984732,5.0,0.032,0.03206106870229,1.1428571423129252,0.984,0.983969465648855,6.5714287757873535,0.6964651346206665,5.64400577545166,1.4184244263911951,0.8949261738024611,7.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.000985),0.0009854733943939,25.0,0.4614027738571167,0.3144266009330749,0.03,0.06,0.2452849745750427,0.2511714696884155,0.2,1226.716796875,642.4305419921875,0.5236991485104878,80.0,15.0,0.2,80.0,0.0800762462728511,-0.1600013824685549,-0.8637848637812651,-0.4664768220681999,-0.1761798617239502,0.4084997694279148,-0.1600013824685549,-0.3956487978257301,-0.7687078217216612,0.3977785138566837,-0.7319405495297778,0.2067519213632187,-0.3132182108140082,-0.0272989213358193,-0.7117136963007207,0.5847618985873733,0.1752932922146311,0.845230187040841,-0.0497685171379243,0.1049893528068399,-0.1735206842053967,1.2092793734274871,0.8313013777431849,1.0050031349749655,-0.1001533630164799,-0.100839044733796,-0.7233606093947192,-1.0085464169002147,0.0684636854447547,-0.9510180520650964,0.1543740873617773,0.4182161611846237,0.4275843599036505,-0.4233021367006878,-0.8637848637812583,-0.4664768220681998,-0.3410376827893597,0.3333915361500172,0.2408379609058337,-0.3441992275526835,0.2871147485279254,-0.1327073872713725,5,5,5,2,4,3,none,1,simulated_v2_cohesive,,4.0,-0.1327073872713725,-0.49318089709341556,0.00208883009095525,0.4952697271843708,-0.24554603350123017,4.0
Book_of_Birth_2.webp,data\real\images\Book_of_Birth_2.webp,real,750,655,0.4889307078948977,0.5156672385353119,-0.0110692921051022,0.0156672385353119,0.0191831069180788,-0.0331175229631666,0.0493657466960725,0.2452255023457555,0.2300916390201503,0.2713333327055384,0.253349570070382,0.8860369171055905,0.780286693318291,0.7480587485397058,0.0615875087678432,0.1187366545200347,0.1361531615257263,0.2505058524173028,0.1095613231552162,0.5995502706452133,0.2870051719819445,low_gradient,blank = grad_mag <= P25.0 (thr=0.001678),14539,547,0.0376229451819244,0.0010259541984732,5.0,0.032,0.03206106870229,1.1428571423129252,0.984,0.983969465648855,6.652650833129883,0.6623923182487488,5.6989288330078125,1.4161438438341267,0.893487286411731,7.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.001678),0.0016776323318481,25.0,0.5723146796226501,0.6282421350479126,0.03,0.06,0.1781102567911148,0.129901498556137,0.200012213740458,2226.91259765625,956.316162109375,0.4294358759798525,80.0,15.0,0.200012213740458,80.0,-0.3300998136704946,-0.1361725787894769,-1.0189349556293756,0.8706265723595656,0.0470778511366226,0.0297933865348219,-0.1361725787894769,0.1357951808775609,-0.8623016853661103,0.4802377331818395,-0.7472593040854234,0.2895412727923631,-0.3575004070897076,0.961623494352304,0.3123889049028189,-0.3466957015717529,-1.022471614113756,0.84159332887047,0.0504718518688689,0.2420468907262104,-0.1735206842053967,1.2092793734274871,0.8313013777431849,1.0050031349749655,-0.1001533630164799,-0.100839044733796,1.610050431919907,-1.532098899734276,1.186070311902054,-1.3078902601358633,0.039045354336974,0.3952114027451755,0.4991579526299818,0.7303246772341658,-1.018934955629369,0.8706265723595658,-0.0776225913429489,0.3111382365707104,0.2669386277272758,-0.0115052394531252,0.2890384321489931,0.0666368671176396,5,4,5,4,3,4,none,1,simulated_v2_cohesive,,4.166666666666667,0.0666368671176396,0.2824481742346597,0.27363674191504517,-0.00881143231961451,0.2780424580748524,4.0
cascade.webp,data\real\images\cascade.webp,real,799,732,0.50722903764867,0.5066418200839391,0.00722903764867,0.006641820083939,0.0098169628375228,0.0309323106013176,0.0477344800076012,0.2305989323783171,0.2455338276178822,0.2539348932568958,0.269932365811033,0.8994181423685849,0.7259296411537786,0.7052754501356384,0.0704749673604965,0.1920336335897445,0.206505462527275,0.4059514283564838,0.3763635555373178,0.4926092890937293,0.5207610392391397,low_gradient,blank = grad_mag <= P25.0 (thr=0.000000),6853,502,0.0732525901065226,0.0157300450699987,3.0,0.1251564455569462,0.1256830601092896,1.086956521620983,0.9374217772215268,0.9371584699453552,6.252987861633301,1.0028550624847412,4.084120750427246,1.9858729986375008,0.8552689478239804,7.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.000000),0.0,25.0,0.5979335308074951,0.6314274668693542,0.03,0.06,0.2421761155128479,0.2766660451889038,0.2000023937025106,2415.18701171875,1327.20703125,0.5495255749574471,80.0,15.0,0.2000023937025106,80.0,-0.7116157336051507,-0.1553313088421757,0.5621831300856609,0.5926356692183459,0.3108817397451273,0.5122584474390542,-0.1553313088421757,0.2358328971119736,0.5001516388420757,-0.0425864222458506,0.3647059393874622,3.4998721992174677,2.805741291979109,0.4306874695805813,0.8189931042958899,-0.7977278734236115,-0.5046947155777591,0.7449946111067804,-2.8967231018632016,1.3872114811386258,5.654048479043122,0.8503546785008451,0.6798807432447838,0.852901724630454,4.223653255869529,4.188119993118316,1.6337353284097118,-0.8984800238974354,1.4442193144711153,-0.9675341675726444,0.1613548925301037,0.1639217787964464,0.1951896950018292,0.7160526057550625,0.5621831300856676,0.592635669218346,0.2510440085886462,0.1734887887761265,1.7163211440867263,0.2178056575580612,0.9449049664314264,0.4712515441927112,4,4,7,4,4,4,none,1,simulated_v2_cohesive,,4.5,0.4712515441927112,1.8567644603364841,0.8167325655632236,-1.0400318947732605,1.3367485129498538,5.0
Colostrum_well.webp,data\real\images\Colostrum_well.webp,real,750,749,0.5068210346999795,0.5018976667282198,0.0068210346999795,0.0018976667282197,0.0070800885156696,0.0143586663796066,0.033123375968902,0.229725317957731,0.2537129692084399,0.2630952991537097,0.2534663391319854,0.8460813061711265,0.747570531591576,0.7260137789376946,0.0861435532569885,0.1412770003080368,0.1533416509628296,0.2500809968847352,0.1091677792612372,0.4887996738687322,0.3449626707059338,low_gradient,blank = grad_mag <= P25.0 (thr=0.001678),14710,554,0.037661454792658,0.0038486871384067,4.0,0.0626666666666666,0.0614152202937249,1.0217391302126655,0.9686666666666668,0.0307076101468624,6.574007034301758,0.620739221572876,5.7954182624816895,1.725423539007076,0.8627117695033825,7.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.001678),0.0016776472330093,25.0,0.5564526915550232,0.6510003805160522,0.03,0.06,0.2757334113121032,0.325055718421936,0.2003417890520694,2184.025146484375,749.97021484375,0.3433890017464053,80.0,15.0,0.2003417890520694,80.0,-0.8230982301017664,0.5068233506604386,0.5269285002981203,0.4465115329134794,-0.0996900199986414,-0.3159032949549403,0.5068233506604386,0.1130073650624761,0.1476008919087525,-0.0612112640381873,-0.4715583134070109,0.2848059071154469,-0.3661460100834112,0.7102291782784415,0.3159561982526628,-0.824667081341478,-0.2304479312801154,0.763806706486679,0.2265752307790427,0.2432846196650191,0.9451932560557524,0.4316091972272178,0.7814544122771289,-2.092398885008961,1.2555289188425691,1.3110662332578966,1.7792719505617234,-0.6895698268541078,1.0262365875529105,-0.7892577766351389,-0.326164275242574,0.2760346931550239,0.3162069963078345,0.5882189886630919,0.526928500298127,0.4465115329134795,0.1664247346184359,0.0886924714067614,0.2501546160899371,0.2264157428950175,0.1694235437483492,0.1874213404206009,5,4,3,5,4,3,none,1,simulated_v2_cohesive,,4.0,0.1874213404206009,0.752408791589631,0.00208883009095525,-0.7503199614986757,0.37724881084029316,4.0
Deep_Breath.webp,data\real\images\Deep_Breath.webp,real,500,649,0.4990236684310392,0.4937589821182689,-0.0009763315689607,-0.006241017881731,0.0063169238979614,-0.0002023998219953,-0.0090857297577158,0.2481198029780805,0.2564230910398246,0.2519814260719643,0.2434757673272722,0.9476871960030946,0.9152491167413138,0.924104499966116,0.0216111559420824,0.0350117832422256,0.0313534997403621,0.2502280431432974,0.009959938366718,0.0182580445544554,0.4756065119223787,low_gradient,blank = grad_mag <= P25.0 (thr=0.000852),4078,78,0.0191270230505149,0.0009707241910631,5.0,0.03,0.0323574730354391,0.7142857139455782,0.015,0.4830508474576271,5.935897350311279,0.2449355870485305,5.787815093994141,0.7456383425557989,0.745638342555261,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.000852),0.0008517578244209,25.0,0.3270939588546753,0.244864284992218,0.03,0.06,0.3561854958534241,0.3595407605171203,0.2001294298921417,1259.1014404296875,324.4296264648437,0.2576675842349529,80.0,15.0,0.2001294298921417,80.0,-0.854184603392882,0.092514175779342,-0.1468246233291486,0.1958328195339758,-0.4023646645247187,-0.6602924413393955,0.092514175779342,-0.378441543200038,-0.1621387583967367,-2.3616439547683594,0.1499080583723932,-0.908924733456592,-0.3631536903987528,0.3710748758907227,0.0107443564280319,-0.2574456106006028,-0.1395774910165421,0.4678979007853703,0.2126986469047106,-0.352426479321116,-0.1954096055186084,-1.5424766406734174,-2.3188101137747523,-0.6226150592052835,-0.0864643248078719,-0.1929198237332543,-1.240599109182985,-0.5406893641888929,-1.284902489289229,-0.361848268991081,0.6025525813085078,1.3469275434837509,1.253876817240383,0.2189284377944006,-0.1468246233291419,0.195832819533976,-0.0649620364439952,1.0677856473442138,-0.6241799861227334,-0.5204566143508507,0.2218028306107402,-0.1212052733947018,4,5,3,3,5,4,none,1,simulated_v2_cohesive,,4.0,-0.1212052733947018,-0.4484272926726824,0.00208883009095525,0.4505161227636376,-0.22316923129086358,4.0
Deep_Tear.webp,data\real\images\Deep_Tear.webp,real,500,652,0.5159044268301031,0.5082421314398398,0.015904426830103,0.0082421314398397,0.017913222029152,0.045438691274424,0.0472102637848215,0.2206681400704923,0.2557267280370969,0.2566124915844855,0.2669926630157352,0.8106597585326285,0.7794886418967534,0.7559222805361803,0.0999102666974067,0.1163585111498832,0.1287939101457595,0.2508159509202454,0.0263496932515337,0.3963965075669383,0.4271283129905655,low_gradient,blank = grad_mag <= P25.0 (thr=0.001961),3997,272,0.068051038278709,0.0010306748466257,5.0,0.032,0.0322085889570552,0.7619047615419501,0.42,0.4210122699386503,5.944852828979492,0.2282670885324478,5.811938762664795,0.6973985365288519,0.6973985365283487,6.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.001961),0.0019607543945312,25.0,0.4074617028236389,0.2570297718048095,0.03,0.06,0.1480276137590408,0.1873443126678466,0.2000030674846625,1631.48779296875,568.0933837890625,0.3482057213262042,80.0,15.0,0.2000030674846625,80.0,-0.3818266819999919,-0.1540167711151447,1.311804266001228,0.6419266801039749,-0.2290537204078494,-0.2965519357192088,-0.1540167711151447,-0.1805778002673195,0.8087280311664184,-0.5129614413761604,-0.0807003661811999,-0.7117129765928191,-0.351190053711039,0.512397867583939,0.7291852212129054,-1.10395871447379,-0.1629265566962919,0.3459694345159763,0.2567268848969549,1.220029546516123,-0.171649782845746,-1.2367259724399835,-1.0022000476604442,-0.8241949443282611,-0.0933403370982386,-0.100839044733796,-1.1501412504554416,-1.2841040526310583,-0.475074882476531,-1.467707221004875,-0.6499308249121198,0.4377222288436251,0.494695195904906,0.7114661997094458,1.3118042660012348,0.641926680103975,0.4564115689739134,0.0941621999454704,-0.2509837770029718,-0.5990271561325081,-0.0784107885287506,-0.0736754585624484,5,5,4,1,3,3,none,1,simulated_v2_cohesive,,3.5,-0.0736754585624484,-0.26349341408296106,-0.812554905381313,-0.549061491298352,-0.538024159732137,3.0
Descent_into_chaos.webp,data\real\images\Descent_into_chaos.webp,real,750,585,0.518695199907091,0.4961626686187504,0.018695199907091,-0.0038373313812495,0.0190849577336607,0.0779390378926842,-0.0090771679914508,0.230873916899399,0.2736647221809087,0.230156660552278,0.2653047829942877,0.7663204043897468,0.8911778920741011,0.7623487601224332,0.1510753631591797,0.0703541934490203,0.1536430567502975,0.2525606837606837,0.1509105413105413,0.5051689723917115,0.4660712727467998,low_gradient,blank = grad_mag <= P25.0 (thr=0.001961),12271,664,0.0541113193708744,0.0010393162393162,5.0,0.032,0.0324786324786324,1.263157894072022,0.984,0.9837606837606836,6.5015058517456055,0.7800201773643494,5.4534454345703125,1.1693474101506365,0.7377760733255391,7.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.001961),0.0019607543945312,25.0,0.5773067474365234,0.4927747845649719,0.03,0.06,0.1485972702503204,0.1874877661466598,0.2,2050.59716796875,1612.8857421875,0.7865444112445074,80.0,15.0,0.2,80.0,-0.3340977744174168,-0.1600013824685549,1.5529487772505444,0.2698684982936208,0.5140766984471254,1.4644908891743105,-0.1600013824685549,0.0421117507064732,1.5000679273643729,0.0188166593178393,0.1045493913329101,0.7870808647303634,-0.3156855908708182,-0.2949362500382325,0.6776205079817803,-0.7892483142347289,0.4385347526872692,0.4480256312318353,-0.3975612245719054,0.7719961033724386,-0.1682250003134211,1.9817021138212012,0.8313013777431849,1.004324746934549,-0.0808687377609938,-0.100839044733796,0.6027675635107923,-1.2834847284545736,1.2363730096151675,-1.4646808656052333,-1.0552095510684685,0.4724642450570671,1.1192689249852297,0.2190033453131921,1.552948777250551,0.269868498293621,0.4602344314313249,0.1788412063246094,0.3757397915564144,0.087961283606328,0.2772904989405119,0.2751620713260549,4,4,4,3,2,3,none,1,simulated_v2_cohesive,,3.3333333333333335,0.2751620713260549,1.0937994267921824,-1.0841028172054024,-2.177902243997585,0.004848304793390046,4.0
Eclipse.webp,data\real\images\Eclipse.webp,real,1100,1102,0.4987659423735961,0.511077010742817,-0.0012340576264038,0.0110770107428169,0.0111455401493946,-0.0048438991017488,0.0581515151721847,0.2394959256748138,0.2314283167390938,0.2629260025605854,0.2661497337100317,0.9435355731921532,0.8425584752130175,0.8382832638930544,0.0341448858380317,0.0952072516083717,0.0977925360202789,0.3735852169608975,0.2833253588516746,0.4771086209675861,0.4463994943925415,low_gradient,blank = grad_mag <= P25.0 (thr=0.000000),12040,547,0.0454318936877076,0.0039275697079689,4.0,0.0627272727272727,0.0626134301270417,0.9999999998550726,0.9686363636363636,0.9686932849364792,6.382083892822266,0.9514200091362,4.628543376922607,1.5045161075817206,0.7522580537907246,7.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.000000),0.0,25.0,0.5239720344543457,0.4318151473999023,0.03,0.06,0.3389794528484344,0.467972069978714,0.2,3889.054443359375,1620.8828125,0.4167806946656446,80.0,15.0,0.2,80.0,-0.6574981169014591,-0.1600013824685549,-0.1690941602796095,0.7292434800924691,0.5197647819817817,-0.0210492991867282,-0.1600013824685549,1.018957532648814,-0.2608716632471958,-0.1183676952811482,0.0109717025078003,2.3803785672039925,2.147104666852817,0.7050628723907125,0.7034337416228831,-0.5233757718438365,-0.9776527829437772,0.4846295443088968,-1.9030944256055475,0.4930325891832562,0.9764562313675268,0.2920273708541475,0.7813559004876702,0.9553667494183072,1.3108666395025257,1.3138565598942442,0.1494952586941223,-0.0725645616881736,0.69894442394927,-0.4532570424391824,0.564605154314465,0.8829716971933578,0.8473859062845049,0.8071920077424779,-0.1690941602796028,0.7292434800924692,0.0833262660405028,0.7649875859307759,0.7018911077457298,0.1689209254469771,0.7334393468382528,0.3285621794419109,5,5,6,3,3,6,none,1,simulated_v2_cohesive,,4.666666666666667,0.3285621794419109,1.3015740445942756,1.0882804773873136,-0.21329356720696202,1.1949272609907946,5.0
Eight_Centimeters_Dilated.webp,data\real\images\Eight_Centimeters_Dilated.webp,real,750,658,0.4970903546280578,0.5256823191056691,-0.0029096453719421,0.025682319105669,0.0258466158488085,-0.0041398672720726,0.0879878703990383,0.2279789357108733,0.2280271290896074,0.2740909979251629,0.269902972298614,0.9547101263998672,0.6883158786563337,0.687283764761379,0.0204708110541105,0.1408797651529312,0.141346275806427,0.2500020263424519,0.0910131712259371,0.4892338862295447,0.42749184799251,low_gradient,blank = grad_mag <= P25.0 (thr=0.001387),14929,535,0.0358362917810971,0.0010212765957446,5.0,0.032,0.0319148936170212,1.1428571423129252,0.984,0.9840425531914894,6.60934591293335,0.5318865776062012,6.126761436462402,1.3811359555754628,0.8713997680996417,7.0,7,8,low_gradient,blank = grad_mag <= P25.0 (thr=0.001387),0.0013868696987628,25.0,0.3779289424419403,0.2967182397842407,0.03,0.06,0.4199819564819336,0.5296365022659302,0.2001134751773049,1634.07666015625,479.7122802734375,0.2935677939519874,80.0,15.0,0.2001134751773049,80.0,-0.058671708589577,0.0613867935569644,-0.3138779806786756,1.17909994761478,-0.2919166289527685,-0.5160619451763957,0.0613867935569644,-0.1792022317262551,-0.245895660136665,-0.0590884416409682,-0.0789710479326727,0.0663583359970007,-0.3677530221250178,1.0457772377774308,0.8180951328645789,-0.8785193911746965,-1.0916946741785878,0.7857660473513907,0.8313114473261897,0.1846224562616729,-0.17537452567423,1.2092793734274871,0.8313013777431849,1.005240615894699,-0.1069042640783241,-0.100839044733796,-0.8550331397072429,0.1936560560384491,-0.7726624901580391,-0.0229233799453518,0.6667448624120347,0.0666574186455539,-0.0151489711676334,1.068232460222152,-0.3138779806786689,1.17909994761478,0.217069757332441,0.2394177699633183,0.3096114852166627,-0.2579300191681862,0.2745146275899905,0.0778847885847484,4,4,3,2,4,5,none,1,simulated_v2_cohesive,,3.6666666666666665,0.0778847885847484,0.3262127407562499,-0.5410069935572239,-0.8672197343134738,-0.10739712640048701,4.0
